idx,product_id,quantity,wholesale_cost,sale_price,supplier_id
9907,7XNT6SPL8LQN,1014,40.79,59.55,RRHKWHUG
9908,27IHV1FHAFXW,150,9.09,11.60,ZLYACVMT
9909,QFL7T5U1TQZQ,3576,425.09,604.05,YXEYYAUU
9910,RL8FGDA1LUK8,4741,422.35,693.50,VSBPGANE
9911,66E10L9TE94Q,3919,362.78,530.02,DUVESCUP
9912,0B6EXUL25XH1,5805,410.14,689.86,UQAIHIOI
9913,YV38776FZ4G3,3804,402.08,626.84,VSBPGANE
9914,GJ6WPXHWJZ95,3357,431.95,526.12,DLDNHXON
9915,1I5YYNI6LEJ1,6276,457.04,516.00,UMIGMZRV
9916,F7EHIJW843WK,5461,418.27,739.92,VSBPGANE
9917,15HKQ56C6IY7,6522,400.75,447.24,UPJEDILP
9918,M38YYSP1X9DV,3845,408.79,490.96,RRHKWHUG
9919,13SXKHFT1MYG,2364,138.51,221.48,UMIGMZRV
9920,DO3T1WAWOJA0,752,45.59,86.07,NIIFSJPI
9921,T3DTU5V6RG14,439,41.84,61.30,JIBXLYVJ
9922,WST7DWBKUMS2,243,11.45,14.77,HIFWYHGS
9923,YA9J14L1QVY2,3942,390.12,618.34,YJFOCKUP
9924,G3FK3G8QH21Z,7185,402.08,614.78,VSBPGANE
9925,09O76Y21O6WF,93,4.42,6.33,ZPVDSNTN
9926,CDX0C6PSA84Q,6852,390.12,703.00,PUPXILQT
9927,58FGQQQLFGQC,125,3.06,3.48,COURESFM
9928,H0TN67ZQKT99,6897,423.72,802.53,MGOWPCPA
9929,M25PY4ECZJC2,2343,95.97,177.45,VSBPGANE
9930,P7PJ1U0V3042,2152,139.37,231.49,YXEYYAUU
9931,GM4PAFC8B0VC,398,16.83,27.06,HDPBFCUI
9932,1E1IBEG2ZS1Q,7355,423.72,756.34,VYGATPNP
9933,RXOYV5AUYNTO,3899,434.71,504.70,HDPBFCUI
9934,MADUCV8J6YMD,6784,402.08,746.26,PFUZXUBP
9935,L1Z6YOBD0POK,6736,431.95,477.74,NJVSHSAQ
9936,Z96YQUUHAWEZ,688,42.90,62.42,TKOBOHXZ
9937,C8MXLSQ11ZJ6,225,13.04,24.32,PUAAQYKI
9938,1G08W9XZBBBQ,4045,418.27,524.51,PFUZXUBP
9939,IP0YFSY0U38W,2511,129.16,161.32,JPNKOVEY
9940,RUNC4XE0YJCS,5371,440.25,595.22,NPZGUNBG
9941,ZD9UNZTA6KZX,6404,430.58,741.46,YXEYYAUU
9942,QDCX55G1LU6W,2614,131.68,223.46,IRXVIIXD
9943,ZJY6O6I1JNSD,1947,135.93,198.59,PUAAQYKI
9944,HN00LERWUVJS,3731,404.76,469.52,JIBXLYVJ
9945,PDBO74NXULAB,5843,414.20,459.76,VYGATPNP
9946,ZVPAVE7T5VVN,4109,407.45,464.90,YXEYYAUU
9947,HFH88NOZ4I0B,4443,369.22,660.17,GAHBTDEC
9948,BXZQKP0SBQ7D,7443,431.95,787.01,QOODUKSF
9949,RDFPICMQEIO9,6316,452.82,609.04,PUPXILQT
9950,FDTRRUCII5F3,7209,433.33,529.10,EIAPSBUM
9951,B6YT653CDZKJ,5792,412.84,589.54,JPNKOVEY
9952,TJC3F41ACA6N,3623,429.20,703.89,ZLYACVMT
9953,AC7KE1EPJ0LC,5817,379.61,556.51,CPKTLQGA
9954,Z7760JCLTXAZ,3921,370.51,531.68,EGEDGYQE
9955,IG7AA38D6LGW,6795,386.16,612.84,MGOWPCPA
9956,04FOYETQFAIU,4637,395.42,521.95,TKOBOHXZ
9957,9M3PPJTXGISA,2918,141.11,187.39,RRHKWHUG
9958,LSYKTYNW44JM,3202,373.10,664.86,NJVSHSAQ
9959,M046TB6HTVP0,5388,482.72,615.47,NJVSHSAQ
9960,DKQZRJ4G3CTT,6723,379.61,422.13,ZHSGPGCE
9961,9Y10BGHCIAG7,2022,117.64,215.16,ZHSGPGCE
9962,C1JAG2YW0WF5,7353,388.80,525.66,PUAAQYKI
9963,TD0QEFMSTUDT,3608,382.22,493.06,CPKTLQGA
9964,H7DQSKDR2COF,6457,403.42,659.59,RRHKWHUG
9965,AA9LRF3K32ST,7355,375.70,467.75,UIBJMQJU
9966,UPXZHHNMS1MS,4635,400.75,519.37,SXEDLYPA
9967,B80OT0CAMGCA,579,42.90,63.84,HIFWYHGS
9968,P7NBYC48ETAG,6784,444.43,523.54,PFUZXUBP
9969,Q0H3Q8UWHQG9,6022,411.49,629.58,JFRFZLXG
9970,95YPVFJOHSQ4,6685,434.71,605.12,JIBXLYVJ
9971,YDH8ZI5DZTLI,1387,122.52,154.01,VSBPGANE
9972,L0LKYBNVNNZ1,5337,361.50,553.10,MGOWPCPA
9973,8KIPAAXSK2OB,117,5.29,9.00,DUVESCUP
9974,U77GXLMBUAMV,4213,386.16,510.89,HIFWYHGS
9975,RTPOF2FTZE3U,5009,398.08,745.21,VYGATPNP
9976,HDS19YYV23DJ,3824,403.42,748.75,NIIFSJPI
9977,0OMT48AG4J6M,6652,380.92,628.90,PFUZXUBP
9978,I9NN3FWFTTA4,2828,121.70,199.34,PUPXILQT
9979,N0ZE6G2XYE1C,6823,400.75,629.98,HIFWYHGS
9980,W2GH3WWMM2XH,6747,400.75,598.72,CPKTLQGA
9981,T3EPSTN9ITLL,930,29.08,41.53,HRCTNANX
9982,BC71N03W9JC3,2809,116.84,201.20,TNGXLUXB
9983,KAXIHZL651NM,2406,119.26,174.00,VRPUFLOH
9984,2AMIWERLYAQ7,883,36.71,41.96,PUAAQYKI
9985,3Y71WO2KZO3W,5033,402.08,714.50,UPJEDILP
9986,UDNYCE5M055A,1047,33.28,51.68,JFRFZLXG
9987,5TO5COYUHUZT,6451,448.62,792.71,JIBXLYVJ
9988,KUKSK5IO13TG,3323,444.43,625.76,VRPUFLOH
9989,5CMCCN3JJZNN,4813,403.42,486.52,CPKTLQGA
9990,43THXJ3LT0JX,3924,416.91,677.48,UMIGMZRV
9991,PB7ENG7I5QQS,6499,400.75,470.08,JFRFZLXG
9992,0YTKH9ZXTQ0N,7264,403.42,681.78,SXEDLYPA
9993,60X4RMKPTASN,1399,127.48,183.19,DUVESCUP
9994,KB1I4X13D00G,1846,134.22,208.44,ZHSGPGCE
9995,OBCAENZJ5MUU,7068,419.63,673.09,PUPXILQT
9996,KAKCT77SJ3Z7,769,33.28,45.59,HDPBFCUI
9997,VCDZ3M6PYNYU,1968,120.07,137.48,QOODUKSF
9998,H8EKK0X1YY1X,4209,386.16,509.73,CPKTLQGA
9999,AWVGXDVTHZHN,7573,365.35,669.69,NPZGUNBG
10000,1ET2OAI6UAUH,5296,400.75,512.56,PIOYEFFR
10001,1ET1LUBACOOD,4061,412.84,517.29,PIOYEFFR
10002,GPBKIOF0AME8,3104,487.05,647.29,EIAPSBUM
10003,UGDF7RG81X88,2764,117.64,175.52,VYGATPNP
10004,B5Y5VI5O03BZ,1662,129.99,155.08,CMLLTKBT
10005,Q48PMFE7JK60,6931,430.58,734.57,TKLCRQAQ
10006,77R60WOFSZWL,1338,134.22,244.28,HDPBFCUI
10007,R5V9EC4H78LL,1801,117.64,138.82,UXQLDNBC
10008,22UUWIARA09Y,2015,122.52,210.73,EGEDGYQE
10009,EZ8MRY9OHI8K,5467,407.45,478.35,JIBXLYVJ
10010,PIQQ8SJBQFA3,1329,118.45,161.21,RRHKWHUG
10011,GPY8BAMQFPSP,4876,408.79,722.74,HDPBFCUI
10012,YDQV28MR8BTK,213,10.84,14.98,VYGATPNP
10013,1E45NF5ZU6MU,7118,433.33,776.09,ZPVDSNTN
10014,J1TW56XQ5QZF,7404,396.75,645.12,SXEDLYPA
10015,UU7XQUZH0B21,5601,419.63,647.91,COURESFM
10016,3DD8RSEYICHN,6128,410.14,467.97,TKLCRQAQ
10017,OQ6PR42BDEOW,1032,39.24,52.82,DUVESCUP
10018,IMSL7JI1J9YH,5584,394.09,466.60,YJFOCKUP
10019,IV832FVJN5L9,3850,373.10,631.66,IRXVIIXD
10020,BSRF9KCU5YM2,2839,108.13,198.20,ESTUSGVQ
10021,X6YPZCUHZ3FC,4325,402.08,741.44,NJVSHSAQ
10022,AVZ82CPCCCEM,4118,366.64,476.27,EGEDGYQE
10023,CKAGJ3V9JLCG,1892,116.84,222.00,SLVUJJVM
10024,JW4J9XOTT3BX,846,32.33,57.64,GAHBTDEC
10025,FV8YSNT49Q9P,1082,41.31,71.96,COURESFM
10026,OP8MLEE6OTMX,1413,116.84,155.86,RRHKWHUG
10027,XI5PVZN4HDQJ,5702,377.00,666.16,EGEDGYQE
10028,2GDBHG8P14R0,4299,388.80,657.07,YJFOCKUP
10029,92G0T120ZGLK,6130,429.20,593.58,GAHBTDEC
10030,N71AZQ553B36,3182,336.27,411.26,RRHKWHUG
10031,CN8Y45SD96K5,3442,396.75,651.07,EGEDGYQE
10032,ROQ1BIEP4R37,6936,426.46,504.93,EGEDGYQE
10033,I2XJSWTC2WUQ,6610,441.64,677.48,HDPBFCUI
10034,ICIVITPY55OW,705,37.21,43.39,ZPVDSNTN
10035,5LLN1XTZITI8,165,9.37,11.85,VRPUFLOH
10036,JUFFE52BDCQM,4749,353.85,628.08,YXEYYAUU
10037,KCJK87LI8RK2,6748,360.22,489.54,MGOWPCPA
10038,UT0Q9P7H584Z,2383,124.17,228.22,JFRFZLXG
10039,L3E7R34Z37TG,3833,420.99,751.05,ZPVDSNTN
10040,163TPGYUB2BJ,3558,426.46,547.15,UIBJMQJU
10041,ESI9TJK0NFRY,2066,109.69,157.73,GAHBTDEC
10042,6N70JTDJMSA1,1305,120.89,188.71,MGOWPCPA
10043,09FD1O0P9EHR,872,31.86,37.59,TNGXLUXB
10044,34F72M7DFIEK,2007,137.65,184.31,VYGATPNP
10045,60EZWAWH0RXV,6693,407.45,543.54,SLVUJJVM
10046,W2KUSELHKARD,4834,383.54,470.60,ZPVDSNTN
10047,M1PBUFWDFCZK,6092,444.43,734.64,RRHKWHUG
10048,6D8YMYCH0N7Y,2772,135.93,203.90,UQAIHIOI
10049,GE41I63LS2H4,6938,391.44,619.26,SXEDLYPA
10050,25656OWEA4W8,7472,407.45,589.99,GAHBTDEC
10051,D7PEP33QAYA0,38,1.91,3.40,YJFOCKUP
10052,HH3G9REZCDFI,2965,136.79,248.41,NIIFSJPI
10053,XCB6IMZYXN8B,5386,412.84,558.16,UPJEDILP
10054,IH0HKPIP2B1Y,6621,369.22,464.11,UMIGMZRV
10055,4IYRJDDX4SNM,4176,398.08,538.60,VYGATPNP
10056,P5KQ75WG6R91,7237,390.12,528.22,COURESFM
10057,7UG35SK46OY5,4599,398.08,740.03,DUVESCUP
10058,SOF7FNHI2EQR,6815,378.30,490.28,PUAAQYKI
10059,RM4UUQVWJJPH,5542,392.76,489.77,COURESFM
10060,SI5JZCCFHLCB,4294,400.75,447.64,EGEDGYQE
10061,TGU5XIQIAOGY,2184,142.85,188.70,YXEYYAUU
10062,Z1WFOND7LBKK,6747,476.96,877.13,NJVSHSAQ
10063,04O0R1NWX8CM,2968,135.93,188.40,JIBXLYVJ
10064,OECQVHCYVMS7,2685,105.80,184.94,EGEDGYQE
10065,Q618RS95DBEP,4877,383.54,480.96,ZHSGPGCE
10066,316EXVPVI563,906,35.71,61.64,CPKTLQGA
10067,HCZ5Y9KAT747,325,10.54,14.18,YJFOCKUP
10068,M2OPSLN8B3F5,1860,126.65,206.19,PFUZXUBP
10069,MAFNWDEV021Z,6043,416.91,548.65,PUAAQYKI
10070,N14JHMGPR7IJ,7488,411.49,477.74,JFRFZLXG
10071,SYY47Y5P0XL1,5907,391.44,517.09,CPKTLQGA
10072,X37I8RTA6VG1,1147,120.07,164.50,DUVESCUP
10073,XNEGS84DGKMK,3067,415.55,742.59,GAHBTDEC
10074,H0S7GMS2YJZA,2726,104.27,155.26,YXEYYAUU
10075,USZZ9NSF2853,5811,418.27,572.19,EGEDGYQE
10076,QHZPYDX75J3H,7021,414.20,484.61,IRXVIIXD
10077,T5NZQL516FI4,2892,143.72,190.00,TKLCRQAQ
10078,NKE45RL1SHSU,7183,414.20,467.22,UXQLDNBC
10079,7WGONZ7MQZSW,3405,362.78,644.30,QOODUKSF
10080,6DH74IBSLLZJ,7659,418.27,559.23,IRXVIIXD
10081,NX106B2N0YCX,4647,403.42,664.03,HDPBFCUI
10082,ICXNUYMIZCCL,1347,111.27,128.07,CMLLTKBT
10083,I3R01AWMVVF0,7174,374.40,427.94,NIIFSJPI
10084,I25QPA27880E,5719,400.75,494.12,JPNKOVEY
10085,5IZNV57TQ3ZS,4907,367.93,600.09,GAHBTDEC
10086,RL2PQ22W5IAJ,1173,135.08,169.80,IRXVIIXD
10087,M6OZUO6XV4SX,1279,124.17,211.96,TKLCRQAQ
10088,ZUYRDUDRL5Q5,830,37.71,44.61,DUVESCUP
10089,4NA9XCNMX7OZ,5135,407.45,543.95,UPJEDILP
10090,E8CJZXTAIL2T,7378,404.76,707.52,VYGATPNP
10091,E5Y0FPRZ88FX,5183,464.12,730.99,ZLYACVMT
10092,XJGUYZ1U1PMS,3213,380.92,446.06,HDPBFCUI
10093,28MVSDDEOF7F,4488,479.83,609.86,GYCRCIZD
10094,3B7WUR9OVTSP,5532,373.10,473.46,JFRFZLXG
10095,AQCWTW7YR3S8,2521,118.45,213.68,YXEYYAUU
10096,QUJQZTTMQ8Z7,2906,104.27,192.27,YXEYYAUU
10097,T6DP6C37TCHU,1840,110.48,138.10,PUAAQYKI
10098,KZZW1BLIKAPH,1800,95.97,118.04,UIBJMQJU
10099,I3HXWPMD2FO4,3988,371.80,483.71,YXEYYAUU
10100,A3AXY9FPYZQZ,3935,403.42,680.97,VYGATPNP
10101,QUHT7U73D4R8,1272,156.20,189.94,DUVESCUP
10102,GRINYN93KSP2,2794,144.60,230.64,PUPXILQT
10103,53O8BHZ5D8F0,6220,367.93,436.36,YXEYYAUU
10104,954X3YOPJSL3,3309,374.40,455.64,PUAAQYKI
10105,OM1KM2F0GVCP,7335,380.92,669.66,YJFOCKUP
10106,V4AX9K9FAT7S,7479,436.09,586.10,VYGATPNP
10107,YAR7MQY1IUST,1701,150.80,189.10,YJFOCKUP
10108,M5GHA33Z6DRC,7314,400.75,460.46,UQAIHIOI
10109,9EJ5RNAVNP15,2346,141.98,225.18,VYGATPNP
10110,Q9PXN599EVSM,3912,358.94,620.61,PUAAQYKI
10111,6Y1DQ20VSHT4,3681,358.94,432.88,JFRFZLXG
10112,V3L1BT00CW2L,2934,124.99,172.99,HDPBFCUI
10113,UPKU386CMWDR,3705,402.08,705.25,TNGXLUXB
10114,K5YY3PKXM08Q,4488,425.09,714.15,PUPXILQT
10115,2OA6G8XMJ145,2088,126.65,200.99,IRXVIIXD
10116,4CAEQX42PNRT,5282,461.28,702.99,NPZGUNBG
10117,Q3SIMPRSITHT,2282,116.84,145.12,PUAAQYKI
10118,B7R8VO1IGD8C,6365,403.42,620.46,DUVESCUP
10119,9GYLON6O7WC5,3818,386.16,484.24,PUPXILQT
10120,J7OQRR2JCIWV,5561,427.83,775.23,ZLYACVMT
10121,SAMCEMSLDR5N,1885,127.48,141.76,GYCRCIZD
10122,FNFXJSPZCT5G,6339,433.33,558.13,PIOYEFFR
10123,XGYNQ3IWY7ZN,1210,127.48,143.29,SLVUJJVM
10124,6ZVH4LGYJ70W,5504,434.71,542.52,CPKTLQGA
10125,B4795P2E0FEP,276,9.95,15.39,SLVUJJVM
10126,IXYUSJG2RSQR,2955,138.51,186.85,PUAAQYKI
10127,INPGXZHNU3KK,7081,375.70,639.44,CPKTLQGA
10128,MS0ER9GZHQXS,3936,394.09,537.54,CMLLTKBT
10129,P1UK1TJNNLCG,3026,387.48,556.81,UMIGMZRV
10130,DA16P0R03E3F,2598,99.70,131.40,UQAIHIOI
10131,9P3T961MCUTD,4832,420.99,627.28,NJVSHSAQ
10132,5H2DU777GD8Z,1531,129.16,178.89,GYCRCIZD
10133,BTQ39N14YLT3,1804,113.64,130.57,NIIFSJPI
10134,DZTIIZ6TEVAT,3395,395.42,485.97,TKOBOHXZ
10135,C7IXM2TJCK28,7091,399.41,717.34,QOODUKSF
10136,R0H4C20LYJVO,1108,129.16,161.97,YXEYYAUU
10137,YS1TD1BEJPM3,5807,419.63,766.66,GAHBTDEC
10138,YORTDSXVSC12,2416,122.52,207.67,JFRFZLXG
10139,0LBWZ02VQ07X,6068,427.83,624.63,PUAAQYKI
10140,KTXXP24FKK9I,529,34.73,40.98,UIBJMQJU
10141,S2PW3BSUPMDR,675,35.71,59.39,PUPXILQT
10142,R5ARXN3WNXK0,5751,400.75,597.92,IRXVIIXD
10143,1WDHADAXDGC7,2115,114.44,157.13,PIOYEFFR
10144,T5E1SYN34BQD,1069,35.71,65.53,SLVUJJVM
10145,XAV6SL898A85,4231,382.22,510.65,JPNKOVEY
10146,HD27I4Z26CVI,3082,420.99,581.39,PIOYEFFR
10147,SLYKNAB3XDEV,5893,418.27,534.13,UQAIHIOI
10148,QHF8FWUT2SAF,2025,148.13,163.09,ZPVDSNTN
10149,OCLC6018LXQ8,3693,387.48,559.91,SLVUJJVM
10150,IO3N4DKYB35K,2710,140.24,212.74,UXQLDNBC
10151,ORZHEJ85BTIE,5979,436.09,585.23,IRXVIIXD
10152,Z9K3L86B6KC2,6571,398.08,716.15,CPKTLQGA
10153,UT8A9LP3ON6M,1360,140.24,241.49,NJVSHSAQ
10154,7OSD09MJTHLZ,1621,112.85,195.68,DUVESCUP
10155,WNA6181H2IO1,6261,406.10,594.53,NPZGUNBG
10156,1SQQ94HDKPPO,7090,379.61,592.19,UXQLDNBC
10157,TNOHATCQUD7M,6481,429.20,710.33,VYGATPNP
10158,INLZ0EZIU0A2,1144,94.49,148.82,CPKTLQGA
10159,YTGZN3YKTAIX,1007,40.27,70.11,UQAIHIOI
10160,ERG6BBMZ11OY,244,9.95,17.67,MGOWPCPA
10161,51OQ7TKDPK7Z,2667,132.53,245.98,IRXVIIXD
10162,XPRUW93B4MCK,4001,357.67,475.70,NIIFSJPI
10163,PMFSL0UMGK8P,7105,370.51,431.27,VRPUFLOH
10164,FL6NEOFLHRJD,1009,46.14,52.69,VRPUFLOH
10165,JR48O6YRKBYK,4444,374.40,693.76,VSBPGANE
10166,0EJTQX876PKJ,4452,500.15,819.25,COURESFM
10167,WES7CCXHBAID,3643,348.79,567.83,UXQLDNBC
10168,EFEZBTSTDVH8,5458,400.75,631.58,SXEDLYPA
10169,Q5IIWH1AKSK0,7683,384.85,696.58,MGOWPCPA
10170,SOYCHH7IXSMQ,7454,369.22,553.09,UIBJMQJU
10171,K1XG91Z96TWK,7338,448.62,688.18,TKOBOHXZ
10172,7WMLS0CRYBIA,1331,125.82,140.29,JIBXLYVJ
10173,S67DM31NYPBZ,3376,400.75,682.88,NJVSHSAQ
10174,R2PJ3UDQY5NC,7184,380.92,571.76,CPKTLQGA
10175,3XT9ICG5I7XW,461,30.92,41.46,CMLLTKBT
10176,6RMSVIFHG37P,3776,360.22,497.46,TNGXLUXB
10177,KE1BX7VI51JL,3870,402.08,622.42,ESTUSGVQ
10178,OG4L4VVPQGMA,4483,384.85,429.88,UIBJMQJU
10179,7J206NFVE636,5988,388.80,631.02,MGOWPCPA
10180,4S9HW7R7XG55,2851,124.17,191.59,VSBPGANE
10181,P2YQKFUHEWGP,3540,399.41,606.30,VRPUFLOH
10182,PBYZSR2TX8KQ,5885,411.49,660.44,VRPUFLOH
10183,DD7DBT41I0RJ,5586,387.48,625.39,ZHSGPGCE
10184,ZQXRQ4UOGZB4,5110,406.10,658.69,PUAAQYKI
10185,PNOD65Z2C8HY,1008,45.05,77.71,NJVSHSAQ
10186,9SIKM5SGTW7M,2530,117.64,216.93,GYCRCIZD
10187,GZ7W3VTCPCZ0,5853,433.33,745.33,HDPBFCUI
10188,SHOPZKOI6QGJ,5457,370.51,535.02,PIOYEFFR
10189,PEZY93A06VOC,5511,402.08,675.90,PIOYEFFR
10190,CJA9138IWTST,1549,119.26,202.50,HDPBFCUI
10191,M3M18ZV7HI41,4020,402.08,750.28,VYGATPNP
10192,ZS5V39XQIKEY,4122,434.71,664.24,SXEDLYPA
10193,V23F7NVFEH6M,1007,41.84,49.25,NPZGUNBG
10194,90VBSIVERV4G,5153,338.76,433.61,TKOBOHXZ
10195,86O49OQIZDNV,4854,422.35,751.36,CMLLTKBT
10196,7NHEUQQG97DH,4803,378.30,535.29,QOODUKSF
10197,JX40OYD4VD1G,1975,145.48,168.90,ESTUSGVQ
10198,LEP4YAPXBI02,7037,382.22,549.63,UMIGMZRV
10199,F7SNOB6P6DLZ,3266,443.03,614.04,DUVESCUP
10200,E5974NSRKH7P,6067,382.22,546.57,UIBJMQJU
10201,NNP84W53PHZI,6040,394.09,647.88,PUAAQYKI
10202,LECBCA20X8TK,7017,367.93,637.25,COURESFM
10203,USAA22S9MXQJ,2188,121.70,154.92,UMIGMZRV
10204,FF96GCH7TM0E,6188,394.09,489.46,IRXVIIXD
10205,EG4WZFFAYCCL,5947,387.48,478.15,NPZGUNBG
10206,1CXJYIYXDEXC,5145,425.09,513.93,PFUZXUBP
10207,SN380ZUVB5XA,684,54.67,102.29,COURESFM
10208,VZI51RLGUV37,4590,454.23,720.41,VRPUFLOH
10209,D2ZZSBUEAJ10,529,41.84,54.94,JIBXLYVJ
10210,LIL81M333OQJ,3272,404.76,663.40,YXEYYAUU
10211,4ZV6RR4J3XV7,1625,126.65,189.85,JIBXLYVJ
10212,741OSH5C0QYR,2013,125.82,237.04,UMIGMZRV
10213,A5LF48U7BXJD,4715,392.76,508.23,PUPXILQT
10214,XVM2GRPUJCWL,6502,450.02,729.48,DUVESCUP
10215,KELYTRVTVNW3,3345,380.92,609.85,MGOWPCPA
10216,8DPICYZLTE5S,375,10.24,13.97,TKOBOHXZ
10217,YGXXNOENIRTU,3567,436.09,707.77,NPZGUNBG
10218,PWHTPFFWGNUY,6424,406.10,675.34,UIBJMQJU
10219,TKU3CJ9VO2GN,761,49.48,83.67,TKOBOHXZ
10220,Q0SI92BYB78Y,2977,133.37,155.78,UXQLDNBC
10221,2X25EL53GO5L,2654,101.97,150.81,NIIFSJPI
10222,6WL1W3XS5GRG,5625,469.81,634.24,CPKTLQGA
10223,4NJC3WE39VY3,4123,407.45,664.55,EGEDGYQE
10224,9SPTIFBRHN3T,3447,461.28,631.95,DUVESCUP
10225,OW7BCAR9EG7O,5830,341.26,385.97,QOODUKSF
10226,YFZL04XBZX7G,1715,134.22,254.75,RRHKWHUG
10227,YN3N02EJOI4K,2783,114.44,151.98,UIBJMQJU
10228,6NDQPEYC3KDG,3045,414.20,583.61,DLDNHXON
10229,DLXTRSM9OZDE,7339,378.30,620.41,DLDNHXON
10230,M2M6E5M6Y1IO,1812,136.79,228.30,RRHKWHUG
10231,6J4OVON00ONQ,7241,430.58,672.57,ZHSGPGCE
10232,4P3C35S1Q698,7563,386.16,707.06,JFRFZLXG
10233,65RYU9UKJB71,6625,433.33,488.36,UMIGMZRV
10234,6L1PI7KVT7MS,3547,369.22,474.45,QOODUKSF
10235,MGXR0M2AW33Z,5563,431.95,661.32,VSBPGANE
10236,HL0TGITDDV2P,3705,431.95,748.57,RRHKWHUG
10237,TWFY2FS4142W,3337,365.35,493.22,CPKTLQGA
10238,I7SUSUK9SV2H,7375,391.44,720.64,IRXVIIXD
10239,GH7H8BL9BAVF,5391,411.49,708.17,EGEDGYQE
10240,NIPY7I6RXJRH,6262,419.63,791.84,UPJEDILP
10241,VYWM1IGCI2MZ,6649,408.79,517.53,NJVSHSAQ
10242,NQY3NKRFB0MU,5288,451.42,738.97,UQAIHIOI
10243,4Q5RTCYPDL51,4504,415.55,718.07,VSBPGANE
10244,0LLTU5FQZGDT,91,3.43,5.89,MGOWPCPA
10245,K8QWDZ1BXA01,4307,357.67,502.53,UPJEDILP
10246,OJB6RJG1YJFG,5647,390.12,646.43,VSBPGANE
10247,49PYFBXBT5MV,1762,122.52,157.32,VRPUFLOH
10248,IU0BYQP94HF0,522,39.75,52.59,QOODUKSF
10249,S28AQFPLN6YV,5476,415.55,780.82,QOODUKSF
10250,IU4PSRWSQ6KW,4033,383.54,697.66,NPZGUNBG
10251,8YCVLO9CCS3G,526,37.21,42.16,CPKTLQGA
10252,90GHWXTHIG4V,3163,412.84,483.85,UPJEDILP
10253,XR4BK2TR6VLH,614,48.35,70.25,TKLCRQAQ
10254,W2WA1OBXUOA7,5992,422.35,796.55,HDPBFCUI
10255,RSK4KREC0CRJ,3028,410.14,469.20,GYCRCIZD
10256,DJT3KWZDSYMR,4299,457.04,734.46,GAHBTDEC
10257,I4V0GJSBIW1B,2186,110.48,202.51,UPJEDILP
10258,KFIURG1YPRWB,1511,118.45,183.72,NJVSHSAQ
10259,SX8XFXGFBXNS,6942,406.10,467.83,CMLLTKBT
10260,AYML3UMZN0W4,7633,450.02,535.52,DUVESCUP
10261,ZRCKDNZXIYJ8,7668,418.27,521.16,NIIFSJPI
10262,VU2NTHZXWM6N,4247,394.09,650.64,UMIGMZRV
10263,235YCWT0QSU0,6526,395.42,739.04,GYCRCIZD
10264,6D0ELGWYW177,6917,380.92,642.23,IRXVIIXD
10265,F09TLVDTZ1IM,6388,410.14,729.23,SXEDLYPA
10266,NNPWII9NB5FD,5137,457.04,619.75,PIOYEFFR
10267,K7MLJL7FVF6N,5232,418.27,554.21,UXQLDNBC
10268,QVN3YLFYGFE7,6424,386.16,464.94,EIAPSBUM
10269,9G2438E253LM,358,14.37,21.10,RRHKWHUG
10270,8CIIX65WT0GI,1880,124.17,195.82,MGOWPCPA
10271,8R44K2CWJBN0,3163,410.14,713.23,YJFOCKUP
10272,NP5PHI379R3S,878,33.76,50.67,GYCRCIZD
10273,S4RHAVP91YP4,3932,402.08,761.14,HRCTNANX
10274,6NS7F4SRWJOL,2717,129.16,234.43,GYCRCIZD
10275,AFMG7O5MS9EP,5723,414.20,708.28,UPJEDILP
10276,8X0KRMTCD6TH,4697,380.92,434.25,ESTUSGVQ
10277,S9FC2GYYPHOX,585,32.80,37.72,VRPUFLOH
10278,R2BE7R6WC1AN,7629,398.08,468.54,UQAIHIOI
10279,5M8G4LYKYIY9,5168,402.08,709.27,HDPBFCUI
10280,18G19521A2BV,6012,410.14,671.40,PUAAQYKI
10281,Y2OZUYZRZNEY,333,11.14,15.61,PFUZXUBP
10282,XKQVWZ80B6AE,507,43.43,66.40,JFRFZLXG
10283,VF4OJ3G3EWKM,7384,412.84,701.83,VRPUFLOH
10284,N3QLC294C907,6685,419.63,691.55,DUVESCUP
10285,RT66P28G4EP2,11,0.34,0.46,HIFWYHGS
10286,K34ANT0D08CU,5426,422.35,616.63,SXEDLYPA
10287,WXL8IH24O3TJ,695,37.71,60.19,QOODUKSF
10288,AMQ8WYWXE97J,5348,374.40,621.50,EGEDGYQE
10289,V4UN7C5CQ2Z7,2808,122.52,214.53,TKOBOHXZ
10290,1DLXYWKSQ1YZ,1839,132.53,173.08,NJVSHSAQ
10291,P95IDNBG4THL,6131,367.93,409.14,HIFWYHGS
10292,RMBL2WJBFIVN,1298,134.22,161.06,UXQLDNBC
10293,497C64VQNNNF,6454,351.32,459.53,UXQLDNBC
10294,SZKHMXRQNVCG,7018,438.86,647.76,COURESFM
10295,0PFKSZVIOPFV,3469,374.40,680.66,NPZGUNBG
10296,KYMOBVGC22CP,2252,116.04,203.53,JPNKOVEY
10297,SV5GAMNWP9PD,1144,124.17,222.76,NJVSHSAQ
10298,379ENVIBJGPL,890,41.84,72.26,TNGXLUXB
10299,2SZ9WZ0NXHGC,2760,109.69,128.01,CPKTLQGA
10300,ULW3U5E1YYRI,5469,375.70,522.22,YXEYYAUU
10301,H0I4S7B6P02C,304,7.21,8.41,VRPUFLOH
10302,8GDQ26Z7BMLH,2279,102.74,182.88,JFRFZLXG
